,START,END,RISK_FLOW
31374,17031803012,17031803005,1.5266589172769002e-05
31375,17031803012,17031801601,2.180941310395572e-05
31376,17031803012,17097864513,4.361882620791144e-06
31377,17031803012,17097864521,8.723765241582288e-06
31378,17031803012,17097864802,8.723765241582288e-06
31379,17031803012,17097864903,4.361882620791144e-06
31380,17031803012,17097864801,8.723765241582288e-06
31381,17031803012,17097865400,4.361882620791144e-06
31382,17031803012,17031320100,4.361882620791144e-06
31383,17031803012,17043846102,4.361882620791144e-06
31384,17031803012,17097866200,4.361882620791144e-06
31385,17031803012,17031808600,4.361882620791144e-06
31386,17031803012,17031802505,1.9628471793560148e-05
31387,17031803012,17031804709,4.361882620791144e-06
31388,17031802607,17031980000,4.361882620791144e-06
31389,17031802607,17031805402,4.361882620791144e-06
31390,17031802607,17031801603,4.361882620791144e-06
31391,17031802607,17031802701,4.361882620791144e-06
31392,17031802607,17031804901,4.361882620791144e-06
31393,17031802607,17031802608,4.361882620791144e-06
31394,17031802607,17031802607,4.361882620791144e-06
31395,17031802607,17043840911,4.361882620791144e-06
31396,17031802607,17097864516,4.361882620791144e-06
31397,17031802607,17031818500,4.361882620791144e-06
31398,17031802607,17031804603,4.361882620791144e-06
31399,17031802607,17031801500,4.361882620791144e-06
31400,17031802607,17031801606,4.361882620791144e-06
31401,17031802607,17031803604,4.361882620791144e-06
31402,17031802607,17031803300,4.361882620791144e-06
31403,17031841400,17031980000,8.723765241582288e-06
31404,17031841400,17031292400,4.361882620791144e-06
31405,17031841400,17031280100,4.361882620791144e-06
31406,17031841400,17031560100,4.361882620791144e-06
31407,17031841400,17031450300,4.361882620791144e-06
31408,17031841400,17031839100,1.7447530483164575e-05
31409,17031841400,17031838100,8.723765241582288e-06
31410,17031841400,17031830500,4.361882620791144e-06
31411,17031841400,17031816700,4.361882620791144e-06
31412,17031841400,17031190100,4.361882620791144e-06
31413,17031841400,17031081800,4.361882620791144e-06
31414,17031841400,17031243000,4.361882620791144e-06
31415,17031841400,17031243300,4.361882620791144e-06
31416,17031841400,17031320400,4.361882620791144e-06
31417,17031830500,17031292500,6.542823931186715e-06
31418,17031830500,17031839100,7.633294586384501e-05
31419,17031830500,17031830500,8.723765241582288e-06
31420,17031830500,17031190100,8.723765241582288e-06
31421,17031830500,17031081700,4.361882620791144e-06
31422,17031830500,17031820202,4.361882620791144e-06
31423,17031830500,17031820901,4.361882620791144e-06
31424,17031830500,17031820800,4.361882620791144e-06
31425,17031830500,17031570100,4.361882620791144e-06
31426,17031830500,17031570200,8.723765241582288e-06
31427,17031830500,17031570300,4.361882620791144e-06
31428,17031830500,17031700100,4.361882620791144e-06
31429,17031830500,17031330100,4.361882620791144e-06
31430,17031830500,17031832300,4.361882620791144e-06
31431,17031830500,17031842100,4.361882620791144e-06
31432,17031830500,17031842600,4.361882620791144e-06
31433,17031830500,17031301803,8.723765241582288e-06
31434,17031840100,17197883522,4.361882620791144e-06
31435,17031840100,17031805105,4.361882620791144e-06
31436,17031840100,17089852700,4.361882620791144e-06
31437,17031840100,17031833000,6.542823931186715e-06
31438,17031840100,17031980100,4.361882620791144e-06
31439,17031840100,17031839100,0.0001461230677965033
31440,17031840100,17031838100,4.361882620791144e-06
31441,17031840100,17031841100,8.069482848463616e-05
31442,17031840100,17031840400,4.361882620791144e-06
31443,17031840100,17031320100,8.723765241582288e-06
31444,17031840100,17031808301,8.723765241582288e-06
31445,17031840100,17031843200,1.5266589172769002e-05
31446,17031840400,17031829901,4.361882620791144e-06
31447,17031840400,17031252102,4.361882620791144e-06
31448,17031840400,17031836200,4.361882620791144e-06
31449,17031840400,17031839100,0.00010686612420938302
31450,17031840400,17031838100,4.361882620791144e-06
31451,17031840400,17031841100,4.143788489751587e-05
31452,17031840400,17031840400,4.361882620791144e-06
31453,17031840400,17031820202,6.542823931186715e-06
31454,17031840400,17031081800,4.361882620791144e-06
31455,17031840400,17031320100,8.723765241582288e-06
31456,17031840400,17031340600,8.723765241582288e-06
31457,17031840400,17031600400,4.361882620791144e-06
31458,17031840400,17031839900,4.361882620791144e-06
31459,17031840400,17031842600,4.361882620791144e-06
31460,17031839200,17031980000,8.723765241582288e-06
31461,17031839200,17031280100,4.361882620791144e-06
31462,17031839200,17031491000,8.723765241582288e-06
31463,17031839200,17031491100,4.361882620791144e-06
31464,17031839200,17031281900,8.723765241582288e-06
31465,17031839200,17091012500,6.542823931186715e-06
31466,17031839200,17197883522,1.5266589172769002e-05
31467,17031839200,17031081300,8.723765241582288e-06
31468,17031839200,17031390300,4.361882620791144e-06
31469,17031839200,17031410600,4.361882620791144e-06
31470,17031839200,17031450300,4.361882620791144e-06
31471,17031839200,17031420100,8.723765241582288e-06
31472,17031839200,17031252202,4.361882620791144e-06
31473,17031839200,17031836200,3.489506096632915e-05
31474,17031839200,17031081401,3.0533178345538005e-05
31475,17031839200,17031980100,4.361882620791144e-06
31476,17031839200,17031841000,1.9628471793560148e-05
31477,17031839200,17031842200,4.361882620791144e-06
31478,17031839200,17031839100,0.00032932213786973137
31479,17031839200,17031838100,1.308564786237343e-05
31480,17031839200,17031841100,4.361882620791144e-06
31481,17031839200,17119401903,4.361882620791144e-06
31482,17031839200,17031804804,4.361882620791144e-06
31483,17031839200,17043846514,4.361882620791144e-06
31484,17031839200,17031827500,4.361882620791144e-06
31485,17031839200,17031081700,4.361882620791144e-06
31486,17031839200,17031820202,8.723765241582288e-06
31487,17031839200,17031081500,4.361882620791144e-06
31488,17031839200,17031081800,3.489506096632915e-05
31489,17031839200,17031243300,8.723765241582288e-06
31490,17031839200,17031080300,4.361882620791144e-06
31491,17031839200,17031680900,6.542823931186715e-06
31492,17031839200,17031320100,2.617129572474686e-05
31493,17031839200,17031320400,3.0533178345538005e-05
31494,17031839200,17031330100,2.617129572474686e-05
31495,17031839200,17031843300,4.361882620791144e-06
31496,17031839200,17031843100,8.723765241582288e-06
31497,17031839200,17031842000,4.361882620791144e-06
31498,17031839200,17031843200,4.361882620791144e-06
31499,17031839200,17031842600,1.090470655197786e-05
31500,17031839200,17043842604,4.361882620791144e-06
31501,17201003710,17143001600,2.5044494451067243e-06
31502,17201003710,17201002301,2.5044494451067243e-06
31503,17201003710,17201001500,2.5044494451067243e-06
31504,17201003710,17201001800,2.5044494451067243e-06
31505,17201003710,17031820902,2.5044494451067243e-06
31506,17201003710,17089851904,2.5044494451067243e-06
31507,17201003710,17201002900,8.765573057873534e-06
31508,17201003710,17201003300,2.5044494451067243e-06
31509,17201003710,17201003708,5.0088988902134485e-06
31510,17201003710,17201003709,1.0017797780426897e-05
31511,17201003710,17201003710,2.5044494451067243e-06
31512,17201003710,17201002200,2.5044494451067243e-06
31513,17201003710,17201000300,7.51334833532017e-06
31514,17201003710,17201003705,2.5044494451067243e-06
31515,17201003710,17201000506,5.0088988902134485e-06
31516,17201003710,17201000507,1.502669667064034e-05
31517,17201003710,17201000511,5.0088988902134485e-06
31518,17201003710,17201000513,5.0088988902134485e-06
31519,17201003710,17201000600,5.0088988902134485e-06
31520,17201003710,17201000514,5.0088988902134485e-06
31521,17201003710,17201003711,7.51334833532017e-06
31522,17201003710,17201980000,1.0017797780426897e-05
31523,17201003710,17201000700,2.5044494451067243e-06
31524,17201003710,17201002000,2.5044494451067243e-06
31525,17201003710,17007010400,2.5044494451067243e-06
31526,17201003710,17007010200,5.1341213624687826e-05
31527,17201003710,17201001000,3.255784278638741e-05
31528,17201003710,17201001300,2.003559556085379e-05
31529,17031835500,17031980000,8.723765241582288e-06
31530,17031835500,17197883522,4.361882620791144e-06
31531,17031835500,17031836200,4.361882620791144e-06
31532,17031835500,17031842200,4.361882620791144e-06
31533,17031835500,17031839100,1.7447530483164575e-05
31534,17031835500,17031835500,4.361882620791144e-06
31535,17031835500,17031081700,1.090470655197786e-05
31536,17031835500,17031081800,1.5266589172769002e-05
31537,17031835500,17031243300,4.361882620791144e-06
31538,17031835500,17031320400,6.542823931186715e-06
31539,17119404000,17119400951,4.732913629381284e-06
31540,17119404000,17119400200,4.732913629381284e-06
31541,17119404000,17119400600,2.366456814690642e-06
31542,17119404000,17119400801,2.366456814690642e-06
31543,17119404000,17163504500,2.366456814690642e-06
31544,17119404000,17163503414,2.366456814690642e-06
31545,17119404000,17119401903,1.6565197702834492e-05
31546,17119404000,17119404000,1.0649055666107887e-05
31547,17119404000,17163503402,2.366456814690642e-06
31548,17119404000,17163502404,2.366456814690642e-06
31549,17119404000,17119400101,2.603102496159706e-05
31550,17197881011,17031823903,1.4334263020964138e-05
31551,17197881011,17197883514,9.556175347309428e-06
31552,17197881011,17031081300,6.37078356487295e-06
31553,17197881011,17031081401,3.185391782436475e-06
31554,17197881011,17031839100,3.185391782436475e-06
31555,17197881011,17197880601,3.185391782436475e-06
31556,17197881011,17197881010,4.3002789062892404e-05
31557,17197881011,17197883809,3.185391782436475e-06
31558,17197881011,17197881012,9.556175347309428e-06
31559,17197881011,17197881011,3.185391782436475e-06
31560,17197881011,17197881005,3.185391782436475e-06
31561,17197881011,17197880404,3.185391782436475e-06
31562,17197881011,17043840705,3.185391782436475e-06
31563,17197881011,17043844501,3.185391782436475e-06
31564,17197881011,17031822102,3.185391782436475e-06
31565,17197881011,17197880202,3.185391782436475e-06
31566,17197881011,17031823704,3.185391782436475e-06
31567,17197881011,17031818500,3.185391782436475e-06
31568,17197881011,17031823001,3.185391782436475e-06
31569,17197881011,17031081800,3.185391782436475e-06
31570,17197881011,17031823200,6.37078356487295e-06
31571,17197881011,17031823803,3.185391782436475e-06
31572,17197881011,17031817600,3.185391782436475e-06
31573,17197881011,17043844602,3.185391782436475e-06
31574,17197881011,17031819200,3.185391782436475e-06
31575,17197881011,17043846405,6.37078356487295e-06
31576,17197881011,17031824116,3.185391782436475e-06
31577,17197881011,17093890101,3.185391782436475e-06
31578,17197881011,17043845803,3.185391782436475e-06
31579,17197881011,17197883808,3.185391782436475e-06
31580,17197881116,17043844401,3.185391782436475e-06
31581,17197881116,17031823903,1.5926958912182375e-05
31582,17197881116,17197881112,3.185391782436475e-06
31583,17197881116,17197883515,1.911235069461885e-05
31584,17197881116,17197883522,3.185391782436475e-06
31585,17197881116,17197883514,9.556175347309428e-06
31586,17197881116,17031836200,3.185391782436475e-06
31587,17197881116,17197883513,3.185391782436475e-06
31588,17197881116,17197880115,3.185391782436475e-06
31589,17197881116,17031839100,3.185391782436475e-06
31590,17197881116,17197881108,6.37078356487295e-06
31591,17197881116,17197881116,1.5926958912182375e-05
31592,17197881116,17197883517,3.185391782436475e-06
31593,17197881116,17197883504,3.185391782436475e-06
31594,17197881116,17197880404,3.185391782436475e-06
31595,17197881116,17043840904,3.185391782436475e-06
31596,17197881116,17031822102,3.185391782436475e-06
31597,17197881116,17031823602,6.37078356487295e-06
31598,17197881116,17197881800,3.185391782436475e-06
31599,17197881116,17197882000,3.185391782436475e-06
31600,17197881116,17197881105,9.556175347309428e-06
31601,17197881116,17197881001,3.185391782436475e-06
31602,17197881116,17091010201,3.185391782436475e-06
31603,17197881116,17031820201,3.185391782436475e-06
31604,17197881116,17031820202,3.185391782436475e-06
31605,17197881116,17031804603,3.185391782436475e-06
31606,17197881116,17197881111,3.185391782436475e-06
31607,17197881116,17197881113,6.37078356487295e-06
31608,17197881116,17031825501,3.185391782436475e-06
31609,17197881116,17031824106,3.185391782436475e-06
31610,17197881116,17197881107,1.4334263020964138e-05
31611,17197883519,17043844301,3.185391782436475e-06
31612,17197883519,17031829901,3.185391782436475e-06
31613,17197883519,17031980000,3.185391782436475e-06
31614,17197883519,17031823903,1.1148871238527664e-05
31615,17197883519,17197883522,1.27415671297459e-05
31616,17197883519,17197883514,6.37078356487295e-06
31617,17197883519,17031827100,3.185391782436475e-06
31618,17197883519,17031827400,3.185391782436475e-06
31619,17197883519,17031836200,6.37078356487295e-06
31620,17197883519,17197883521,3.185391782436475e-06
31621,17197883519,17197883513,6.37078356487295e-06
31622,17197883519,17031980100,3.185391782436475e-06
31623,17197883519,17031839100,1.27415671297459e-05
31624,17197883519,17197881010,3.185391782436475e-06
31625,17197883519,17197881108,1.27415671297459e-05
31626,17197883519,17197881116,3.185391782436475e-06
31627,17197883519,17197883519,4.778087673654714e-06
31628,17197883519,17197883517,3.185391782436475e-05
31629,17197883519,17043846106,3.185391782436475e-06
31630,17197883519,17031828900,3.185391782436475e-06
31631,17197883519,17197883504,9.556175347309428e-06
31632,17197883519,17197883100,3.185391782436475e-06
31633,17197883519,17031823500,3.185391782436475e-06
31634,17197883519,17031823602,3.185391782436475e-06
31635,17197883519,17031081500,3.185391782436475e-06
31636,17197883519,17031823200,3.185391782436475e-06
31637,17197883519,17031820901,9.556175347309428e-06
31638,17197883519,17031804603,3.185391782436475e-06
31639,17197883519,17031823803,6.37078356487295e-06
31640,17197883519,17197881111,9.556175347309428e-06
31641,17197883519,17031320400,6.37078356487295e-06
31642,17197883519,17031824115,3.185391782436475e-06
31643,17197883519,17031824116,3.185391782436475e-06
31644,17197883519,17031824120,3.185391782436475e-06
31645,17197883519,17197883606,3.185391782436475e-06
31646,17197883516,17043842706,3.185391782436475e-06
31647,17197883516,17031824506,3.185391782436475e-06
31648,17197883516,17031823903,1.27415671297459e-05
31649,17197883516,17031823102,3.185391782436475e-06
31650,17197883516,17031280100,3.185391782436475e-06
31651,17197883516,17197883505,6.37078356487295e-06
31652,17197883516,17197881112,3.185391782436475e-06
31653,17197883516,17197883515,6.211513975751127e-05
31654,17197883516,17197883522,9.556175347309428e-06
31655,17197883516,17197883514,2.8668526041928276e-05
31656,17197883516,17031827400,1.1148871238527664e-05
31657,17197883516,17043844601,4.778087673654714e-06
31658,17197883516,17031820902,3.185391782436475e-06
31659,17197883516,17197883513,9.556175347309428e-06
31660,17197883516,17031839100,1.1148871238527664e-05
31661,17197883516,17197881108,1.1148871238527664e-05
31662,17197883516,17197881116,3.185391782436475e-06
31663,17197883516,17197883516,3.185391782436475e-05
31664,17197883516,17197882802,3.185391782436475e-06
31665,17197883516,17197883517,6.37078356487295e-06
31666,17197883516,17031828900,6.37078356487295e-06
31667,17197883516,17197883504,1.27415671297459e-05
31668,17197883516,17031822102,3.185391782436475e-06
31669,17197883516,17197883100,6.37078356487295e-06
31670,17197883516,17197883602,6.37078356487295e-06
31671,17197883516,17031823602,4.778087673654714e-06
31672,17197883516,17031825504,3.185391782436475e-06
31673,17197883516,17031823400,3.185391782436475e-06
31674,17197883516,17031823200,3.185391782436475e-06
31675,17197883516,17197883210,3.185391782436475e-06
31676,17197883516,17031817600,3.185391782436475e-06
31677,17197883516,17031829500,3.185391782436475e-06
31678,17197883516,17031824106,9.556175347309428e-06
31679,17197883516,17031801608,3.185391782436475e-06
31680,17197883516,17031830007,3.185391782436475e-06
31681,17197883516,17043846405,3.185391782436475e-06
31682,17197883516,17031808702,3.185391782436475e-06
31683,17197883516,17031824116,3.185391782436475e-06
31684,17197883516,17031824120,3.185391782436475e-06
31685,17197883516,17197883211,3.185391782436475e-06
31686,17197883516,17197881107,3.185391782436475e-06
31687,17197881601,17093890700,3.185391782436475e-06
31688,17197881601,17089853300,3.185391782436475e-06
31689,17197881601,17197880121,3.185391782436475e-06
31690,17197881601,17197880903,3.185391782436475e-06
31691,17197881601,17197881108,9.556175347309428e-06
31692,17197881601,17197882802,9.556175347309428e-06
31693,17197881601,17063000700,3.185391782436475e-06
31694,17197881601,17197880310,4.778087673654714e-06
31695,17197881601,17197882900,3.185391782436475e-06
31696,17197881601,17197883100,9.556175347309428e-06
31697,17197881601,17197883206,3.185391782436475e-06
31698,17197881601,17197881800,6.37078356487295e-06
31699,17197881601,17197882000,6.211513975751127e-05
31700,17197881601,17197882100,3.185391782436475e-06
31701,17197881601,17197882702,6.37078356487295e-06
31702,17197881601,17197883210,1.5926958912182375e-05
31703,17197881601,17197882801,3.185391782436475e-06
31704,17197881601,17197883211,6.37078356487295e-06
31705,17197882802,17093890700,3.185391782436475e-06
31706,17197882802,17091012500,3.185391782436475e-06
31707,17197882802,17197884101,3.185391782436475e-06
31708,17197882802,17197880901,7.963479456091187e-06
31709,17197882802,17043844601,3.185391782436475e-06
31710,17197882802,17197880121,6.37078356487295e-06
31711,17197882802,17197881108,3.185391782436475e-06
31712,17197882802,17197881601,3.185391782436475e-06
31713,17197882802,17197882802,2.0705046585837092e-05
31714,17197882802,17197880310,3.185391782436475e-06
31715,17197882802,17197882900,3.185391782436475e-06
31716,17197882802,17197883100,9.556175347309428e-06
31717,17197882802,17197882000,3.185391782436475e-06
31718,17197882802,17197882300,3.185391782436475e-06
31719,17197882802,17197883000,3.185391782436475e-06
31720,17197882802,17031081500,3.185391782436475e-06
31721,17197882802,17197882702,1.5926958912182375e-05
31722,17197882802,17197883210,1.5926958912182375e-05
31723,17197882802,17197883214,3.185391782436475e-06
31724,17197882802,17197882801,9.556175347309428e-06
31725,17197882802,17043846405,3.185391782436475e-06
31726,17197882802,17197883211,3.185391782436475e-05
31727,17197883216,17197880901,6.37078356487295e-06
31728,17197883216,17197883514,3.185391782436475e-06
31729,17197883216,17031824004,4.778087673654714e-06
31730,17197883216,17197883208,3.185391782436475e-06
31731,17197883216,17197881601,3.185391782436475e-06
31732,17197883216,17197882802,1.911235069461885e-05
31733,17197883216,17197880505,3.185391782436475e-06
31734,17197883216,17197880404,1.4334263020964138e-05
31735,17197883216,17197883100,1.1148871238527664e-05
31736,17197883216,17197882000,2.54831342594918e-05
31737,17197883216,17197882702,9.556175347309428e-06
31738,17197883216,17197883210,1.751965480340061e-05
31739,17197883216,17197883214,1.1148871238527664e-05
31740,17197883216,17197883213,6.37078356487295e-06
31741,17197883216,17031243300,3.185391782436475e-06
31742,17197883216,17043845803,3.185391782436475e-06
31743,17197883216,17197883211,1.1148871238527664e-05
31744,17197883216,17197883215,1.1148871238527664e-05
31745,17197883216,17197883303,3.185391782436475e-06
31746,17197880507,17043844301,7.963479456091187e-06
31747,17197880507,17043844401,1.27415671297459e-05
31748,17197880507,17031805902,3.185391782436475e-06
31749,17197880507,17031980000,6.37078356487295e-06
31750,17197880507,17197884101,2.54831342594918e-05
31751,17197880507,17197881112,6.37078356487295e-06
31752,17197880507,17197883522,6.37078356487295e-06
31753,17197880507,17043846307,6.37078356487295e-06
31754,17197880507,17043840104,3.185391782436475e-06
31755,17197880507,17043844601,1.5926958912182375e-05
31756,17197880507,17043840101,3.185391782436475e-06
31757,17197880507,17031820902,7.963479456091187e-06
31758,17197880507,17031836200,6.37078356487295e-06
31759,17197880507,17167001300,3.185391782436475e-06
31760,17197880507,17031842200,3.185391782436475e-06
31761,17197880507,17197880121,8.282018634334835e-05
31762,17197880507,17197880117,6.37078356487295e-06
31763,17197880507,17197880415,9.556175347309428e-06
31764,17197880507,17031839100,2.8668526041928276e-05
31765,17197880507,17031838100,9.556175347309428e-06
31766,17197880507,17197881108,7.963479456091187e-06
31767,17197880507,17197880203,2.707583015071004e-05
31768,17197880507,17197880114,2.2297742477055325e-05
31769,17197880507,17197881601,3.185391782436475e-06
31770,17197880507,17197882802,6.37078356487295e-06
31771,17197880507,17197880507,1.5926958912182375e-05
31772,17197880507,17197880505,1.911235069461885e-05
31773,17197880507,17043846106,3.185391782436475e-06
31774,17197880507,17197880310,3.185391782436475e-06
31775,17197880507,17043844306,6.37078356487295e-06
31776,17197880507,17043846105,3.185391782436475e-06
31777,17197880507,17197880404,1.1148871238527664e-05
31778,17197880507,17043844501,3.185391782436475e-06
31779,17197880507,17097864402,3.185391782436475e-06
31780,17197880507,17097864403,3.185391782436475e-06
31781,17197880507,17197880202,2.707583015071004e-05
31782,17197880507,17197883100,7.963479456091187e-06
31783,17197880507,17197882200,3.185391782436475e-06
31784,17197880507,17197880107,8.282018634334835e-05
31785,17197880507,17197880109,3.185391782436475e-06
31786,17197880507,17197881500,3.185391782436475e-06
31787,17197880507,17197882000,9.556175347309428e-06
31788,17197880507,17031804201,3.185391782436475e-06
31789,17197880507,17031820201,4.778087673654714e-06
31790,17197880507,17031820202,3.185391782436475e-06
31791,17197880507,17031820901,1.1148871238527664e-05
31792,17197880507,17031820800,3.185391782436475e-06
31793,17197880507,17197882702,9.556175347309428e-06
31794,17197880507,17197883210,7.963479456091187e-06
31795,17197880507,17031817600,7.963479456091187e-06
31796,17197880507,17031820101,3.185391782436475e-06
31797,17197880507,17031824106,7.963479456091187e-06
31798,17197880507,17043844602,6.37078356487295e-06
31799,17197880507,17043844702,3.185391782436475e-06
31800,17197880507,17043845802,3.185391782436475e-06
31801,17197880507,17043846509,3.185391782436475e-06
31802,17197880507,17043846206,9.556175347309428e-06
31803,17197880507,17031320100,9.556175347309428e-06
31804,17197880507,17043846102,3.185391782436475e-06
31805,17197880507,17197882801,3.185391782436475e-06
31806,17197880507,17197880120,1.4334263020964138e-05
31807,17197880507,17043846405,1.5926958912182375e-05
31808,17197880507,17043846504,2.707583015071004e-05
31809,17197880507,17197880204,7.963479456091187e-06
31810,17197880507,17031770202,3.185391782436475e-06
31811,17197880507,17031802505,3.185391782436475e-06
31812,17197880507,17031824005,3.185391782436475e-06
31813,17197880507,17043845803,2.0705046585837092e-05
31814,17197880507,17197883211,6.37078356487295e-06
31815,17197880507,17043846524,3.185391782436475e-06
31816,17197880507,17037001500,3.185391782436475e-06
31817,17197880505,17043844301,6.37078356487295e-06
31818,17197880505,17043844401,3.185391782436475e-06
31819,17197880505,17031280100,3.185391782436475e-06
31820,17197880505,17197884101,1.751965480340061e-05
31821,17197880505,17197881112,6.37078356487295e-06
31822,17197880505,17197883514,3.185391782436475e-06
31823,17197880505,17043846307,3.185391782436475e-06
31824,17197880505,17031819500,3.185391782436475e-06
31825,17197880505,17031827200,3.185391782436475e-06
31826,17197880505,17197880115,3.185391782436475e-06
31827,17197880505,17063000102,3.185391782436475e-06
31828,17197880505,17197880121,3.503930960680122e-05
31829,17197880505,17197880117,4.778087673654714e-06
31830,17197880505,17043845902,3.185391782436475e-06
31831,17197880505,17031839100,1.751965480340061e-05
31832,17197880505,17197880903,3.185391782436475e-06
31833,17197880505,17197881108,6.37078356487295e-06
31834,17197880505,17197880203,3.981739728045594e-05
31835,17197880505,17197880114,9.556175347309428e-06
31836,17197880505,17197880505,2.0705046585837092e-05
31837,17197880505,17043846106,3.185391782436475e-06
31838,17197880505,17197880310,3.185391782436475e-06
31839,17197880505,17043844307,3.185391782436475e-06
31840,17197880505,17043846519,3.185391782436475e-06
31841,17197880505,17043840704,3.185391782436475e-06
31842,17197880505,17043845808,3.185391782436475e-06
31843,17197880505,17197880202,3.82247013892377e-05
31844,17197880505,17197883100,6.37078356487295e-06
31845,17197880505,17197880107,7.644940277847542e-05
31846,17197880505,17197880502,3.185391782436475e-06
31847,17197880505,17031081800,3.185391782436475e-06
31848,17197880505,17031820901,3.185391782436475e-06
31849,17197880505,17197883213,3.185391782436475e-06
31850,17197880505,17031243300,3.185391782436475e-06
31851,17197880505,17031810702,3.185391782436475e-06
31852,17197880505,17043844602,3.185391782436475e-06
31853,17197880505,17043844702,3.185391782436475e-06
31854,17197880505,17043845802,6.37078356487295e-06
31855,17197880505,17043845300,3.185391782436475e-06
31856,17197880505,17043846102,3.185391782436475e-06
31857,17197880505,17197880120,9.556175347309428e-06
31858,17197880505,17043846405,3.185391782436475e-06
31859,17197880505,17043846504,9.556175347309428e-06
31860,17197880505,17197880204,3.185391782436475e-06
31861,17197880505,17031770202,3.185391782436475e-06
31862,17197880505,17043844402,3.185391782436475e-06
31863,17197880505,17043845803,1.27415671297459e-05
31864,17197880505,17197883211,3.185391782436475e-06
31865,17197880905,17031836200,3.185391782436475e-06
31866,17197880905,17197880121,3.185391782436475e-06
31867,17197880905,17197880602,3.185391782436475e-06
31868,17197880905,17197880415,9.556175347309428e-06
31869,17197880905,17043845902,3.185391782436475e-06
31870,17197880905,17197883209,3.185391782436475e-06
31871,17197880905,17197881108,9.556175347309428e-06
31872,17197880905,17197880905,3.185391782436475e-06
31873,17197880905,17197883307,3.185391782436475e-06
31874,17197880905,17197883100,3.185391782436475e-06
31875,17197880905,17197882000,1.27415671297459e-05
31876,17197880905,17031820901,3.185391782436475e-06
31877,17197880905,17197883210,7.963479456091187e-06
31878,17197880905,17197883211,9.556175347309428e-06
31879,17197881401,17043844301,3.185391782436475e-06
31880,17197881401,17197880901,6.37078356487295e-06
31881,17197881401,17197881604,3.185391782436475e-06
31882,17197881401,17197880121,1.4334263020964138e-05
31883,17197881401,17197881009,3.185391782436475e-06
31884,17197881401,17197881108,6.37078356487295e-06
31885,17197881401,17197881401,9.556175347309428e-06
31886,17197881401,17197882900,3.185391782436475e-06
31887,17197881401,17043840704,3.185391782436475e-06
31888,17197881401,17197880202,3.185391782436475e-06
31889,17197881401,17197883100,1.5926958912182375e-05
31890,17197881401,17197882000,3.185391782436475e-06
31891,17197881401,17197882702,3.185391782436475e-06
31892,17197881401,17197883210,6.37078356487295e-06
31893,17197881401,17197881111,3.185391782436475e-06
31894,17197881401,17043846504,3.185391782436475e-06
31895,17197882701,17197884101,3.185391782436475e-06
31896,17197882701,17197880901,4.778087673654714e-06
31897,17197882701,17197980100,3.185391782436475e-06
31898,17197882701,17197880121,6.37078356487295e-06
31899,17197882701,17197880415,3.185391782436475e-06
31900,17197882701,17197880601,3.185391782436475e-06
31901,17197882701,17197881108,3.185391782436475e-06
31902,17197882701,17197883208,3.185391782436475e-06
31903,17197882701,17197881601,3.185391782436475e-06
31904,17197882701,17197883307,3.185391782436475e-06
31905,17197882701,17197882900,3.185391782436475e-06
31906,17197882701,17197880404,3.185391782436475e-06
31907,17197882701,17197881800,9.556175347309428e-06
31908,17197882701,17197882000,4.459548495411065e-05
31909,17197882701,17197882500,6.37078356487295e-06
31910,17197882701,17197882702,6.37078356487295e-06
31911,17197882701,17197883210,1.27415671297459e-05
31912,17197882701,17031243300,6.37078356487295e-06
31913,17197882701,17031100400,3.185391782436475e-06
31914,17197882701,17031570100,3.185391782436475e-06
31915,17197882701,17197882801,3.185391782436475e-06
31916,17197882701,17043846504,3.185391782436475e-06
31917,17197882701,17197883211,1.5926958912182375e-05
31918,17031804404,17031806600,8.723765241582288e-06
31919,17031804404,17031804202,4.361882620791144e-06
31920,17031804404,17031804701,4.361882620791144e-06
31921,17031804404,17031980000,1.9628471793560148e-05
31922,17031804404,17111871306,4.361882620791144e-06
31923,17031804404,17031806900,4.361882620791144e-06
31924,17031804404,17031802702,4.361882620791144e-06
31925,17031804404,17031804505,4.361882620791144e-06
31926,17031804404,17043841322,4.361882620791144e-06
31927,17031804404,17031805105,4.361882620791144e-06
31928,17031804404,17031770400,1.090470655197786e-05
31929,17031804404,17089851904,1.5266589172769002e-05
31930,17031804404,17089852001,8.723765241582288e-06
31931,17031804404,17089852002,1.7447530483164575e-05
31932,17031804404,17089850302,1.090470655197786e-05
31933,17031804404,17089850400,4.361882620791144e-06
31934,17031804404,17089851101,1.7447530483164575e-05
31935,17031804404,17031081401,6.542823931186715e-06
31936,17031804404,17031804507,1.5266589172769002e-05
31937,17031804404,17089851500,8.723765241582288e-06
31938,17031804404,17031804509,4.361882620791144e-06
31939,17031804404,17031804609,8.723765241582288e-06
31940,17031804404,17031839100,1.308564786237343e-05
31941,17031804404,17089850202,4.361882620791144e-06
31942,17031804404,17089851600,6.542823931186715e-06
31943,17031804404,17031804404,8.723765241582288e-06
31944,17031804404,17089851907,8.723765241582288e-06
31945,17031804404,17089851909,8.723765241582288e-06
31946,17031804404,17089854600,0.00017011342221085458
31947,17031804404,17043841504,4.361882620791144e-06
31948,17031804404,17089854900,4.361882620791144e-06
31949,17031804404,17043846106,4.361882620791144e-06
31950,17031804404,17043846701,4.361882620791144e-06
31951,17031804404,17043841308,8.723765241582288e-06
31952,17031804404,17089851302,1.308564786237343e-05
